id,type,legal_basis,pdf_link,programme,reg_date,remark,address,birth,citizen,name,passport,serialid
6341,E,1245/2011 (OJ L 319),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:319:0011:0031:EN:PDF,IRN,2011-12-02,Owned or controlled by IRISL. Date of listing: 23.05.2011,5 Schottweg 22087 Hamburg DEU Business Registration Document # HRB94311 (Germany) issued 21 Jul 2005,,,First Ocean Administration GMBH,,1424
6342,E,36/2012 (OJ L 16),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2012:016:0001:0032:EN:PDF,SYR,2012-01-19,Controlled by Rami Makhlouf; provides funding to the regime. Date of listing: 23.6.2011.,P.O. Box 108 Damascus SYR Tel.: 963 112110059 / 963112110043. Fax: 963 933333149,,,"Al Mashreq Investment Fund , AMIF , Sunduq Al Mashrek Al Istithmari",,1425
6343,E,36/2012 (OJ L 16),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2012:016:0001:0032:EN:PDF,SYR,2012-01-19,Date of listing: 23.6.2011.,"Baghdad Street Damascus SYR Tel.: 963 112316675. Fax: 963 112318875. Website: www.hamshointl.com Email: info@hamshointl.com and hamshogroup@yahoo.com , P.O. Box 8254 Damascus SYR",,,"Hamcho International , Hamsho International Group",,1426
6344,E,1245/2011 (OJ L 319),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:319:0011:0031:EN:PDF,IRN,2011-12-02,Owned or controlled by IRISL. Date of listing: 23.05.2011,"5 Schottweg 22087 Hamburg DEU Business Registration Document # HRA102601 (Germany) issued 19 Sep 2005 Email Address smd@irisl. net; Website www.irisl. net; Telephone: 00982120100488; Fax: 00982120100486. IMO number of the vessel: 9349576 , 37 Aseman Tower, Sayyade Shirazee Square, Pasdaran Ave. [c/o Islamic Republic of Iran Shipping Lines (IRISL)] Tehran IRN , P.O. Box 19395-1311 [c/o Islamic Republic of Iran Shipping Lines (IRISL)] Tehran IRN",,,First Ocean GMBH & Co. Kg,,1427
6345,E,1245/2011 (OJ L 319),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:319:0011:0031:EN:PDF,IRN,2011-12-02,Owned or controlled by IRISL. Date of listing: 23.05.2011,5 Schottweg 22087 Hamburg DEU Business Registration Document # HRB94312 (Germany) issued 21 Jul 2005,,,Second Ocean Administration GMBH,,1428
6346,E,1245/2011 (OJ L 319),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:319:0011:0031:EN:PDF,IRN,2011-12-02,Owned or controlled by IRISL. Date of listing: 23.05.2011,"5 Schottweg 22087 Hamburg DEU Business Registration Document # HRA102502 (Germany) issued 24 Aug 2005; Email Address info@ hdslines.com; Website www.hdslines.com; Telephone: 00982126100733; Fax: 00982120100734. IMO [ship identification] number: 9349588 , 60 Ehteshamiyeh Square, 7th Neyestan Street, Pasdaran Avenue [c/o Hafiz Darya Shipping Co,] Tehran IRN",,,Second Ocean GMBH & Co. Kg,,1429
6347,E,1245/2011 (OJ L 319),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:319:0011:0031:EN:PDF,IRN,2011-12-02,Owned or controlled by IRISL. Date of listing: 23.05.2011,5 Schottweg 22087 Hamburg DEU Business Registration Document # HRB94313 (Germany) issued 21 Jul 2005,,,Third Ocean Administration GMBH,,1430
6379,E,503/2011 (OJ L 136),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:136:0026:0044:EN:PDF,IRN,2011-05-24,"A subsidiary company of the UN-sanctioned TAMAS, responsible for the discovery and extraction of uranium. Date of listing 23.5.2011.",,,,EMKA Company,,1431
6652,P,1245/2011 (OJ L 319),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:319:0011:0031:EN:PDF,IRN,2011-12-02,Date of listing 1.12.2011,,,,KHANSARI Majid Managing Director of UN-designated Kalaye Electric Company,,1432
6348,E,1245/2011 (OJ L 319),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:319:0011:0031:EN:PDF,IRN,2011-12-02,Owned or controlled by IRISL.Date of listing: 23.05.2011,"5 Schottweg 22087 Hamburg DEU Business Registration Document # HRA102520 (Germany) issued 29 Aug 2005; Email Address smd@irisl. net; Website www.irisl. net; Telephone: 00982120100488; Fax: 00982120100486. IMO [ship identification] number: 9349590 , 37 Aseman Tower, Sayyade Shirazee Square, Pasdaran Ave [c/o Islamic Republic of Iran Shipping Lines (IRISL)] Tehran IRN , P.O. Box 19395-1311 [c/o Islamic Republic of Iran Shipping Lines (IRISL)] Tehran IRN",,,Third Ocean GMBH & Co. Kg,,1433
6349,E,503/2011 (OJ L 136),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:136:0026:0044:EN:PDF,IRN,2011-05-24,Owned or controlled by IRISL. Date of listing: 23.05.2011,5 Schottweg 22087 Hamburg DEU Business Registration Document # HRB94314 (Germany) issued 21 Jul 2005,,,Fourth Ocean Administration GMBH,,1434
6350,E,503/2011 (OJ L 136),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:136:0026:0044:EN:PDF,IRN,2011-05-24,Owned or controlled by IRISL. Date of listing: 23.05.2011,"5 Schottweg 22087 Hamburg DEU Business Registration Document # HRA102600 (Germany) issued 19 Sep 2005; Email Address smd@irisl. net; Website www.irisl. net; Telephone: 00494070383392; Telephone: 00982120100488; Fax: 00982120100486 , 37 Aseman Tower, Sayyade Shirazee Square, Pasdaran Ave. [c/o Islamic Republic of Iran Shipping Lines (IRISL)] Tehran IRN , P.O. Box 19395-1311 [c/o Islamic Republic of Iran Shipping Lines (IRISL)] Tehran IRN",,,Fourth Ocean GMBH & CO. KG,,1435
6351,E,1245/2011 (OJ L 319),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:319:0011:0031:EN:PDF,IRN,2011-12-02,Owned or controlled by IRISL. Date of listing: 23.05.2011,5 Schottweg 22087 Hamburg DEU Business Registration Document # HRB94315 (Germany) issued 21 Jul 2005,,,Fifth Ocean Administration GMBH,,1436
6352,E,1245/2011 (OJ L 319),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:319:0011:0031:EN:PDF,IRN,2011-12-02,Owned or controlled by IRISL. Date of listing: 23.05.2011,5 Schottweg 22087 Hamburg DEU Business Registration Document # HRB94316 (Germany) issued 21 Jul 2005,,,Sixth Ocean Administration GMBH,,1437
6353,E,1245/2011 (OJ L 319),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:319:0011:0031:EN:PDF,IRN,2011-12-02,Owned or controlled by IRISL. Date of listing: 23.05.2011,"5 Schottweg 22087 Hamburg DEU Business Registration Document # HRA102501 (Germany) issued 24 Aug 2005; Email Address info@ hdslines.com; Website www.hdslines.com; Telephone: 00982126100733; Fax: 00982120100734. IMO [ship identification] number: 9349679 , 60 Ehteshamiyeh Square, 7th Neyestan Street, Pasdaran Avenue [C/o Hafiz Darya Shipping Co,] Tehran IRN",,,Sixth Ocean GMBH & CO. KG,,1438
6354,E,1245/2011 (OJ L 319),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:319:0011:0031:EN:PDF,IRN,2011-12-02,Owned or controlled by IRISL. Date of listing: 23.05.2011,5 Schottweg 22087 Hamburg DEU Business Registration Document # HRB94829 (Germany) issued 19 Sep 2005,,,Seventh Ocean Administration GMBH,,1439
6355,E,1245/2011 (OJ L 319),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:319:0011:0031:EN:PDF,IRN,2011-12-02,Owned or controlled by IRISL. Date of listing: 23.05.2011,"5 Schottweg 22087 Hamburg DEU Business Registration Document # HRA102655 (Germany) issued 26 Sep 2005; Email Address smd@irisl. net; Website www.irisl.net; Telephone: 00982120100488; Fax: 00982120100486. IMO [ship identification] number: 9165786 , 37 Aseman Tower, Sayyade Shirazee Square, Pasdaran Ave. [C/o Islamic Republic of Iran Shipping Lines (IRISL)] Tehran IRN , P.O. Box 19395-1311 [C/o Islamic Republic of Iran Shipping Lines (IRISL)] Tehran IRN",,,Seventh Ocean GMBH & CO. KG,,1440
6356,E,1245/2011 (OJ L 319),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:319:0011:0031:EN:PDF,IRN,2011-12-02,Owned or controlled by IRISL. Date of listing: 23.05.2011,5 Schottweg 22087 Hamburg DEU Business Registration Document # HRB94633 (Germany) issued 24 Aug 2005,,,Eighth Ocean Administration GMBH,,1441
6357,E,1245/2011 (OJ L 319),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:319:0011:0031:EN:PDF,IRN,2011-12-02,Owned or controlled by IRISL. Date of listing: 23.05.2011,"37 Aseman Tower, Sayyade Shirazee Square, Pasdaran Ave. [c/o Islamic Republic of Iran Shipping Lines (IRISL)] Tehran IRN IMO [ship identification] number: 9165803 , 5 Schottweg 22087 Hamburg IRN Business Registration Document # HRA102533 (Germany) issued 1 Sep 2005; Email Address smd@irisl.net; Website www.irisl.net; Telephone: 00982120100488; Fax: 00982120100486. IMO [ship identification] number: 9165803 , P.O. Box 19395-1311 [c/o Islamic Republic of Iran Shipping Lines (IRISL)] Tehran IRN",,,Eighth Ocean GmbH & CO. KG,,1442
6358,E,1245/2011 (OJ L 319),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:319:0011:0031:EN:PDF,IRN,2011-12-02,Owned or controlled by IRISL. Date of listing: 23.05.2011,5 Schottweg 22087 Hamburg DEU Business Registration Document # HRB94698 (Germany) issued 9 Sep 2005,,,Ninth Ocean Administration GmbH,,1443
6359,E,1245/2011 (OJ L 319),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:319:0011:0031:EN:PDF,IRN,2011-12-02,Owned or controlled by IRISL. Date of listing: 23.05.2011,"5 Schottweg 22087 Hamburg DEU Business Registration Document # HRA102565 (Germany) issued 15 Sep 2005; Email Address smd@irisl.net; Website www.irisl.net; Telephone: 00982120100488; Fax: 00982120100486. IMO [ship identification] number: 9165798 , 37 Aseman Tower, Sayyade Shirazee Square, Pasdaran Ave. [c/o Islamic Republic of Iran Shipping Lines (IRISL)] Tehran IRN , P.O. Box 19395-1311 [c/o Islamic Republic of Iran Shipping Lines (IRISL)] Tehran IRN",,,Ninth Ocean GmbH & CO. KG,,1444
6360,E,1245/2011 (OJ L 319),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:319:0011:0031:EN:PDF,IRN,2011-12-02,Owned or controlled by IRISL. Date of listing: 23.05.2011,5 Schottweg 22087 Hamburg DEU,,,Tenth Ocean Administration GmbH,,1445
6361,E,1245/2011 (OJ L 319),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:319:0011:0031:EN:PDF,IRN,2011-12-02,Owned or controlled by IRISL. Date of listing: 23.05.2011,"37 Aseman Tower, Sayyade Shirazee Square, Pasdaran Ave. [c/o Islamic Republic of Iran Shipping Lines (IRISL)] Tehran IRN IMO [ship identification] number: 9165815 , 5 Schottweg 22087 Hamburg IRN Business Registration Document # HRA102679 (Germany) issued 27 Sep 2005; Email Address smd@irisl. net; Website www.irisl. net; Telephone: 00982120100488; Fax: 00982120100486. IMO [ship identification] number: 9165815 , P.O. Box 19395-1311 [c/o Islamic Republic of Iran Shipping Lines (IRISL)] Tehran IRN",,,Tenth Ocean GmbH & CO. KG,,1446
6362,E,1245/2011 (OJ L 319),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:319:0011:0031:EN:PDF,IRN,2011-12-02,Owned or controlled by IRISL. Date of listing: 23.05.2011,5 Schottweg 22087 Hamburg DEU Business Registration Document # HRB94632 (Germany) issued 24 Aug 2005,,,Eleventh Ocean Administration GmbH,,1447
6380,E,503/2011 (OJ L 136),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:136:0026:0044:EN:PDF,IRN,2011-05-24,Industrial automation company that has worked for the UN-sanctioned Kalaye Electric Company (KEC) at the uranium fuel enrichment plant at Natanz. Date of listing 23.5.2011.,"10_and_12 64th Street, Yusef Abad Tehran IRN",,,Neda Industrial Group,,1448
6363,E,1245/2011 (OJ L 319),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:319:0011:0031:EN:PDF,IRN,2011-12-02,Owned or controlled by IRISL. Date of listing: 23.05.2011,"37 Aseman Tower, Sayyade Shirazee Square, Pasdaran Ave. [c/o Islamic Republic of Iran Shipping Lines (IRISL)] Tehran IRN IMO nr 9209324 , 5 Schottweg 22087 Hamburg DEU Business Registration Document # HRA102544 (Germany) issued 9 Sep 2005; Email Address smd@irisl.net; Website www.irisl.net; Telephone: 004940302930; Telephone: 00982120100488; Fax: 00982120100486 , P.O. Box 19395-1311 [c/o Islamic Republic of Iran Shipping Lines (IRISL)] Tehran IRN",,,Eleventh Ocean GmbH & CO. KG,,1449
6364,E,503/2011 (OJ L 136),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:136:0026:0044:EN:PDF,IRN,2011-05-24,Owned or controlled by IRISL. Date of listing: 23.05.2011,5 Schottweg 22087 Hamburg DEU Business Registration Document # HRB94573 (Germany) issued 18 Aug 2005,,,Twelfth Ocean Administration GmbH,,1450
6365,E,503/2011 (OJ L 136),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:136:0026:0044:EN:PDF,IRN,2011-05-24,Owned or controlled by IRISL. Date of listing: 23.05.2011,"60 Ehteshamiyeh Square, 7th Neyestan Street, Pasdaran Avenue [c/o Hafiz Darya Shipping Co,] Tehran IRN , 5 Schottweg 22087 Hamburg DEU Business Registration Document # HRA102506 (Germany) issued 25 Aug 2005; Email Address info@ hdslines.com; Website www.hdslines.com; Telephone: 00982126100733; Fax: 00982120100734",,,Twelfth Ocean GmbH & CO. KG,,1451
6366,E,1154/2013 (OJ L 306),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2013:306:0003:0006:EN:PDF,IRN,2013-11-16,"Belarus-based bank owned by Bank Refah Kargaran, Bank Saderat and Bank Toseeh Saderat Iran. Date of listing 23.5.2011.",51-1 Ulitsa Klary Tsetkin 220004 Minsk BLR,,,"Onerbank ZAO , Honor Bank , Eftekhar Bank , Onerbank ZAT , Honorbank , North European Bank",,1452
6367,E,1245/2011 (OJ L 319),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:319:0011:0031:EN:PDF,IRN,2011-12-02,Owned or controlled by IRISL. Date of listing: 23.05.2011,5 Schottweg 22087 Hamburg DEU,,,Thirteenth Ocean Administration GmbH,,1453
6368,E,1245/2011 (OJ L 319),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:319:0011:0031:EN:PDF,IRN,2011-12-02,Owned or controlled by IRISL. Date of listing: 23.05.2011,"5 Schottweg 22087 Hamburg DEU Business Registration Document # HRA104149 (Germany) issued 10 Jul 2006; Email Address smd@irisl.net; Website www.irisl.net; Telephone: 00982120100488; Fax: 00982120100486. IMO Nr.: 9328900 , 37 Aseman Tower, Sayyade Shirazee Square, Pasdaran Ave. [c/o Islamic Republic of Iran Shipping Lines (IRISL)] Tehran IRN , P.O. Box 19395-1311 [c/o Islamic Republic of Iran Shipping Lines (IRISL)] Tehran IRN",,,Thirteenth Ocean GmbH & CO. KG,,1454
6369,E,503/2011 (OJ L 136),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:136:0026:0044:EN:PDF,IRN,2011-05-24,Owned or controlled by IRISL. Date of listing: 23.05.2011,5 Schottweg 22087 Hamburg DEU,,,Fourteenth Ocean Administration GmbH,,1455
6370,E,503/2011 (OJ L 136),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:136:0026:0044:EN:PDF,IRN,2011-05-24,Owned or controlled by IRISL. Date of listing: 23.05.2011,"5 Schottweg 22087 Hamburg DEU Business Registration Document # HRA104174 (Germany) issued 12 Jul 2006; Email Address smd@irisl.net; Website www.irisl.net; Telephone: 00982120100488; Fax: 00982120100486 , 37 Aseman Tower, Sayyade Shirazee Square, Pasdaran Ave. [c/o Islamic Republic of Iran Shipping Lines (IRISL)] Tehran IRN , P.O. Box 19395-1311 [c/o Islamic Republic of Iran Shipping Lines (IRISL)] Tehran IRN",,,Fourteenth Ocean GmbH & CO. KG,,1456
6371,E,1245/2011 (OJ L 319),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:319:0011:0031:EN:PDF,IRN,2011-12-02,Owned or controlled by IRISL. Date of listing: 23.05.2011,5 Schottweg 22087 Hamburg DEU,,,Fifteenth Ocean Administration GmbH,,1457
6372,E,1245/2011 (OJ L 319),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:319:0011:0031:EN:PDF,IRN,2011-12-02,Owned or controlled by IRISL. Date of listing: 23.05.2011,"5 Schottweg 22087 Hamburg DEU Business Registration Document # HRA104175 (Germany) issued 12 Jul 2006; Email Address smd@irisl.net; Website www.irisl.net; Telephone: 00982120100488; Fax: 00982120100486. IMO Nr.: 9346536 , 37 Aseman Tower, Sayyade Shirazee Square, Pasdaran Ave. [c/o Islamic Republic of Iran Shipping Lines (IRISL)] Tehran IRN , P.O. Box 19395-1311 [c/o Islamic Republic of Iran Shipping Lines (IRISL)] Tehran IRN",,,Fifteenth Ocean GmbH & CO. KG,,1458
6373,E,503/2011 (OJ L 136),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:136:0026:0044:EN:PDF,IRN,2011-05-24,Owned or controlled by IRISL. Date of listing: 23.05.2011,5 Schottweg 22087 Hamburg DEU,,,Sixteenth Ocean Administration GmbH,,1459
6374,E,503/2011 (OJ L 136),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:136:0026:0044:EN:PDF,IRN,2011-05-24,Owned or controlled by IRISL. Date of listing: 23.05.2011.,"5 Schottweg 22087 Hamburg DEU , 37 Aseman Tower, Sayyade Shirazee Square, Pasdaran Ave. [c/o Islamic Republic of Iran Shipping Lines (IRISL)] Tehran IRN , P.O. Box 19395-1311 Tehran IRN",,,Sixteenth Ocean GmbH & CO. KG,,1460
6375,E,503/2011 (OJ L 136),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:136:0026:0044:EN:PDF,IRN,2011-05-24,"Isle of Man-administered company that controls ship-owning companies in Hong Kong. The ships are operated by EU-sanctioned Safiran Payam Darya Shipping Lines (SAPID) that took over IRISL's bulk services and routes and uses vessels previously owned by IRISL. The Hong Kong companies are: Insight World Ltd, Kingdom New Ltd, Logistic Smart Ltd, Neuman Ltd and New Desire Ltd. Technical management of the vessels is carried out by EU-sanctioned Soroush Saramin Asatir (SSA). Date of listing: 23.05.2011","21 Bucks Road [Manning House] IM1 3DA Douglas, Isle of Man GBR",,,Loweswater Ltd,,1461
6376,E,503/2011 (OJ L 136),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:136:0026:0044:EN:PDF,IRN,2011-05-24,Involved in procurement of materials for EU-sanctioned Iran Centrifuge Technology Company. Date of listing 23.5.2011,"35 Kooshesh Street, Unit 12 Tehran IRN",,,Aras Farayande,,1462
6377,E,1245/2011 (OJ L 319),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:319:0011:0031:EN:PDF,IRN,2011-12-02,"Insight World Ltd is a Hong Kong based company, owned by Loweswater Ltd, whose ships are operated by Safiran Payam Darya Shipping Lines (SAPID) that took over IRISL's bulk services and routes and uses vessels previously owned and operated by IRISL. Date of listing: 23.05.2011","89 Queensway, Lippo Centre, Tower One, 15th Floor Hong Kong HKG IMO No.: 8309634 , HKG IMO No.: 9165827",,,Insight World Ltd,,1463
6378,E,1245/2011 (OJ L 319),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:319:0011:0031:EN:PDF,IRN,2011-12-02,"Kingdom New Ltd is a Hong Kong based company, owned by Loweswater Ltd, whose ships are operated by Safiran Payam Darya Shipping Lines (SAPID) that took over IRISL's bulk services and routes and uses vessels previously owned and operated by IRISL. Date of listing: 23.05.2011","89 Queensway, Lippo Centre, Tower One, 15th Floor Hong Kong HKG IMO ship identification number: 8309622 , 89 Queensway, Lippo Centre, Tower One, 15th Floor Hong Kong HKG IMO ship identification numbers: 9165839",,,Kingdom New Ltd,,1464
6381,P,1017/2012 (OJ L 307),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2012:307:0007:0055:en:PDF,BLR,2012-11-07,[Date of listing: 23.5.2011],,,,"Bulash Ala F Deputy President of the Kastrichnitski District Court of Minsk , Bulash Alla , ___ ___ , ___ ____ , Bulas Ala HU , Bulas Alla HU , Bulasj Alla SV , Bulasj Ala SV , Bulasch Ala DE , Bulasch Alla DE , Bulosh Alla , Bulos Alla HU",,1465
6382,E,709/2012 (OJ L 206),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2012:208:0002:0005:EN:PDF,IRN,2012-08-03,Involved in procurement of specialist equipment and materials that have direct application in Iranian nuclear programme. Date of listing 23.5.2011.,"12 13th Street, Mir-Emad St, Motahary Avenue [Unit 7] 15875-6653 Tehran",,,"Neka Novin , Niksa Nirou",,1466
6383,E,1245/2011 (OJ L 319),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:319:0011:0031:EN:PDF,IRN,2011-12-02,"Logistic Smart Ltd is a Hong Kong based company, owned by Loweswater Ltd, whose ships are operated by Safiran Payam Darya Shipping Lines (SAPID) that took over IRISL's bulk services and routes and uses vessels previously owned and operated by IRISL. Date of listing: 23.05.2011","89 Queensway, Lippo Centre, Tower One, 15th Floor Hong Kong HKG IMO ship identification number: 9209336",,,Logistic Smart Ltd,,1467
